Maine 2025 Priority Bills,Stance,Issues,Status Text,Future Hearing Dates,Last Timeline Action,Source Link,AI Summary,Sponsors List,Cosponsors List
L.D. 297 (H.P. 197): An Act Regarding the Management of Oversized Bulky Waste from Wastewater Treatment Plants ,Watching,,Introduced or Prefiled,,Carry Over Approved,https://legislature.maine.gov/billtracker/#Paper/297?legislature=132,"The legislative text addresses the management of oversized bulky waste from wastewater treatment plants, specifically amending Public Law 2023, chapter 283, section 2. The primary objective of the legislation is to facilitate the landfilling of additional sludge amounts by providing more sludge bulking and stabilization material. This is achieved by extending the temporary allowance for the disposal or placement of oversized bulky waste in state-owned landfills. The legislation modifies the existing law by extending the period during which excess residue from solid waste processing facilities can be considered as waste generated within the state from July 1, 2025, to July 1, 2028. It also removes the provision that any other excess residue generated by the facility in a 12-month period is not considered waste generated within the state. Furthermore, the legislation specifies that excess residue associated with the processing of oversized bulky waste used as alternative daily cover is deemed to be waste generated within the state. The changes introduced by this legislation are applied retroactively to June 23, 2023, and are deemed necessary for the preservation of public peace, health, and safety, thus taking effect immediately upon approval.","ME Rep. William ""Bill"" Bridgeo (D-ME-060)","ME Rep. Michael ""Mike"" Soboleski (R-ME-073)"
L.D. 317 (H.P. 217): An Act to Enact the Safe Cosmetics Act ,Support,Toxics,Introduced or Prefiled,,Carry Over Approved,https://legislature.maine.gov/billtracker/#Paper/317?legislature=132,"The legislative text introduces the Safe Cosmetics Act, which aims to regulate the sale and distribution of cosmetic products in the state of Maine by prohibiting the inclusion of certain harmful ingredients. Effective January 1, 2027, the legislation bans the sale, distribution, or offering for sale of cosmetic products containing specific intentionally added ingredients such as lead, mercury, dibutyl phthalate, diethylhexyl phthalate, formaldehyde, and others. However, the Act allows for exceptions if the presence of these ingredients is due to technically unavoidable trace quantities resulting from impurities in natural or synthetic ingredients, the manufacturing process, storage, or migration from packaging. Additionally, the Act provides protection for retailers by entitling them to a full refund from manufacturers if they unknowingly purchase products that contain prohibited ingredients, covering all associated costs including shipping. The Department is authorized to adopt rules to implement the provisions of this chapter, classified as routine technical rules under the state's administrative procedures.",ME Rep. Sophia Warren (D-ME-124),
L.D. 342 (H.P. 242): An Act to Include Nuclear Power in the State's Renewable Portfolio Standard ,Oppose,"Nuclear, Energy",Introduced or Prefiled,,Carry Over Approved,https://legislature.maine.gov/billtracker/#Paper/342?legislature=132,"The legislative text proposes amendments to the Maine Revised Statutes Annotated (MRSA) §3210, specifically targeting the state's Renewable Portfolio Standard. The primary objective of the legislation is to include nuclear power as a recognized source of renewable energy. This inclusion is contingent upon the nuclear power plant being constructed after January 1, 2025. The bill modifies existing statutes by adding nuclear power to the list of renewable capacity resources and renewable resources, which are classified as Class I resources. These resources are integral to the portfolio supply source requirements that competitive electricity providers in the state must adhere to. The legislation does not specify any funding allocations or financial figures related to the development or support of nuclear power facilities. The amendments aim to broaden the scope of renewable energy sources, thereby potentially diversifying the state's energy portfolio and contributing to its renewable energy goals.",ME Rep. Reagan Paul (R-ME-037),
L.D. 301 (H.P. 201): An Act to Allow the Public Utilities Commission to Establish Performance-based Metrics and Rate-adjustment Mechanisms for a Public Utility in Any Proceeding ,Watching,,Introduced or Prefiled,,Voted Divided Report,https://legislature.maine.gov/billtracker/#Paper/301?legislature=132,"The legislative text authorizes the Public Utilities Commission (PUC) to implement performance-based metrics and rate-adjustment mechanisms for public utilities during any proceeding. This initiative aims to enhance the regulatory framework by allowing the PUC to tailor utility rates and performance standards more closely to the specific circumstances and needs of each case. The legislation introduces a new section, 35-A MRSA §1324, which explicitly permits these actions, overriding any conflicting provisions within the existing title. The bill does not specify any funding allocations or financial figures, nor does it outline specific timelines or deadlines for implementation. The primary objective is to provide the PUC with greater flexibility and authority in regulating public utilities, potentially leading to more efficient and responsive utility services.",ME Rep. Melanie Sachs (D-ME-102),
"L.D. 296 (H.P. 196): An Act to Appropriate Funds to the Department of Environmental Protection, Lake Water Quality Restoration and Protection Fund ",Support,,Introduced or Prefiled,,Carry Over Approved,https://legislature.maine.gov/billtracker/#Paper/296?legislature=132,"The legislative text outlines a financial initiative aimed at enhancing the quality of lake waters in the State of Maine. It appropriates a total of $4,000,000 from the General Fund, with $2,000,000 allocated for each fiscal year 2025-26 and 2026-27. These funds are designated for the Lake Water Quality Restoration and Protection Fund, managed by the Department of Environmental Protection. The primary objective of this funding is to support projects that meet specific criteria designed to improve or maintain the quality of lake waters. The legislation does not introduce any changes to existing laws or statutes, nor does it specify any particular deadlines or timelines for the implementation of these projects.","ME Rep. William ""Bill"" Bridgeo (D-ME-060)",
"L.D. 1 (S.P. 29): An Act to Increase Storm Preparedness for Maine's Communities, Homes and Infrastructure ",Support,,Introduced or Prefiled,,Carry Over Approved,https://legislature.maine.gov/billtracker/#Paper/1?legislature=132,"The legislative text outlines amendments to a bill aimed at enhancing storm preparedness in Maine. Key changes include replacing 'weather-related' with 'extreme weather' and expanding the scope of leadership involved in emergency management to include county and tribal leaders. The bill establishes the State Resilience Office within the Maine Office of Community Affairs, tasked with coordinating resilience policies and managing programs like the Community Resilience Partnership Program and the Floodplain Management Program. It allocates significant funding, including $7.5 million annually for the Home Resiliency Fund and various allocations for the Maine Emergency Management Agency to support storm preparedness and resilience initiatives. The bill also introduces a tiered eligibility system for grants based on applicants' financial means and allows for the establishment of rules to implement the Home Resiliency Program. Additionally, it mandates annual transfers of surplus funds to the State Resilience Fund and outlines the transition of program administration responsibilities to the new State Resilience Office. The amendments aim to improve Maine's infrastructure and community resilience against extreme weather events and natural hazards.",ME Sen. Mattie Daughtry (D-ME-023),
L.D. 276 (H.P. 180): An Act Regarding Inland Fisheries and Wildlife ,Watching,,Introduced or Prefiled,,Carry Over Approved,https://legislature.maine.gov/billtracker/#Paper/276?legislature=132,"The proposed legislation aims to amend the existing laws related to inland fisheries and wildlife in the state of Maine. The primary objective of the bill is to update and potentially enhance the regulatory framework governing these areas, although specific amendments or provisions are not detailed in the concept draft. The bill does not specify any funding allocations or financial figures, nor does it outline particular changes to current statutes or regulations. Additionally, the draft does not provide any timelines or deadlines for the implementation of potential amendments. As a concept draft, the bill serves as an initial proposal, indicating the intent to address and possibly reform the management and conservation of inland fisheries and wildlife without providing explicit details at this stage.",ME Rep. Tiffany Roberts (D-ME-149),
L.D. 261 (H.P. 164): An Act Regarding the Authority of Municipalities to Regulate Timber Harvesting ,Watching,,Introduced or Prefiled,4/10/2025,Carry Over Approved,https://legislature.maine.gov/billtracker/#Paper/261?legislature=132,"The legislative text outlines amendments to the Maine Revised Statutes concerning the regulation of timber harvesting activities by municipalities. The primary objective of the legislation is to clarify and enhance the authority of municipalities in regulating timber harvesting activities while ensuring consistency with state definitions and standards. The legislation specifies that ""timber harvesting activities"" do not include actions that lead to a change in land use within five years of completion. Municipalities are required to adopt definitions for forestry terms that align with those in the Maine Revised Statutes and those adopted by the Commissioner of Agriculture, Conservation and Forestry. The legislation mandates that municipal ordinances regulating timber harvesting must be reviewed by the Department of Agriculture, Conservation and Forestry, Bureau of Forestry, and must meet specific procedural requirements by June 30, 2029, if adopted between September 1, 1990, and January 1, 2026. Furthermore, any new municipal timber harvesting ordinance must be certified by the bureau and be consistent with a comprehensive plan adopted by the municipality's legislative body. The legislation also updates the requirements for municipalities to report timber harvesting ordinances to the bureau, ensuring that the centralized listing maintained by the bureau includes only those ordinances specifically related to timber harvesting activities. Additionally, the legislation sets forth detailed procedures for the development, amendment, and adoption of municipal timber harvesting ordinances, including public hearings, landowner notifications, and the involvement of licensed professional foresters. The legislation also provides for the reimbursement of municipalities for direct costs incurred in complying with these requirements.",ME Rep. Stephan Bunker (D-ME-075),
L.D. 247 (S.P. 113): An Act Regarding Recommendations for Changing Place Names in the State ,Watching,,Introduced or Prefiled,,Carry Over Approved,https://legislature.maine.gov/billtracker/#Paper/247?legislature=132,"The legislative text establishes the Maine Board on Place Names, tasked with creating policies and procedures for naming and renaming places within the state. This board will serve as an advisory body to local governments and the Department of Administrative and Financial Services, particularly in matters involving the United States Board on Geographic Names. The board is composed of 11 members, including experts in genealogy, anthropology, history, linguistics, and representatives from civil rights organizations and federally recognized Indian tribes. Members are appointed by the President of the Senate and the Speaker of the House, with terms staggered initially to ensure continuity. The board is required to meet at least six times a year and is responsible for public engagement and education regarding place names. It can receive funding from various sources to support its activities, including educational programs and public assistance in initiating petitions for name changes. The legislation also mandates that municipal officers and county commissioners collaborate with the board when a place name is deemed offensive by the Maine Human Rights Commission, with a six-month deadline to notify relevant authorities of any name changes. Additionally, the bill introduces a 180-day moratorium on processing petitions for naming or renaming non-administrative places. The board must report biennially to the legislature on its activities, including recommendations for legislative changes. The definition of ""place"" is expanded to include various geographic and cultural features owned or operated by the state or its subdivisions.",ME Sen. Rachel Talbot Ross (D-ME-028),
L.D. 231 (H.P. 154): An Act to Update the Solid Waste Management Hierarchy ,Oppose,,Introduced or Prefiled,,"Ought Not To Pass Pursuant To Joint Rule 310,",https://legislature.maine.gov/billtracker/#Paper/231?legislature=132,"The legislative text outlines an amendment to the solid waste management policy in the State of Maine, specifically modifying the hierarchy of waste management priorities. The primary objective of this legislation is to elevate the priority of waste processing methods that reduce the volume of waste requiring land disposal, such as incineration, from the fifth to the third position in the hierarchy. This adjustment aims to enhance the efficiency of waste management by emphasizing processes that minimize the need for land disposal. The revised hierarchy now places waste processing, including incineration, immediately after waste reuse and before recycling, thereby promoting a more integrated and effective approach to managing both locally generated and imported solid waste. The legislation does not specify any new funding allocations or financial figures related to these changes, nor does it introduce any specific timelines or deadlines for implementation. The amendment to the existing statute, 38 MRSA §2101, sub-§1, reflects a strategic shift in the state's policy to prioritize waste processing techniques that contribute to reducing landfill dependency.","ME Rep. Richard ""Dick"" Campbell (R-ME-019)",
L.D. 236 (H.P. 159): An Act to Provide Legislative Oversight of the Rule-making Petition Process ,Watching,,Introduced or Prefiled,,Carry Over Approved,https://legislature.maine.gov/billtracker/#Paper/236?legislature=132,"The legislative text introduces amendments to the existing law governing the rule-making petition process in the state of Maine. The primary objective of the legislation is to enhance legislative oversight by mandating that any rule-making proceeding initiated by an agency, based on a petition submitted by 150 or more registered voters, must be conducted through major substantive rulemaking. This process is to be carried out in accordance with the requirements outlined in the Maine Revised Statutes, Title 5, chapter 375, subchapter 2-A. The amendment specifies that within 60 days of receiving such a petition, the agency must either notify the petitioner of its denial, providing reasons, or commence the appropriate rule-making proceedings. The petition must be verified and certified as per the existing legal provisions before being presented to the agency. This legislative change aims to ensure a more structured and rigorous approach to rule-making when a significant number of voters are involved, thereby potentially increasing transparency and accountability in the process.","ME Rep. Richard ""Dick"" Campbell (R-ME-019)",
L.D. 223 (H.P. 146): An Act to Amend the Mining Excise Tax Laws ,Watching,"Mining, Land Development / Use",Introduced or Prefiled,,"Ought Not To Pass Pursuant To Joint Rule 310,",https://legislature.maine.gov/billtracker/#Paper/223?legislature=132,"The legislative text outlines amendments to the mining excise tax laws in Maine, focusing on several key areas. The primary provisions include the repeal and replacement of existing statutes to simplify the excise tax imposed on mining companies. The new formula for calculating the excise tax is based on the gross proceeds of a mining company, multiplied by 0.05. The legislation also exempts unextracted minerals from property tax and provides for the refund of sales tax on depreciable machinery and equipment used in commercial mining. Additionally, the bill introduces administrative provisions related to tax filing, including extensions, amended returns, accounting periods, and estimated tax payments. It eliminates the Mining Impact Assistance Fund, which previously provided grants to offset property tax revenue losses and fund public facilities related to mining. Instead, 75% of the mining excise tax revenue will now be allocated to the Land for Maine's Future Trust Fund, with the remaining 25% directed to the General Fund. The legislation also repeals several sections of the Maine Revised Statutes, including definitions and provisions related to the mining excise tax, and clarifies the definition of ""tax year"" for these purposes. These changes are set to apply to tax years beginning on or after January 1, 2025, with specific provisions regarding sales tax refunds applicable to purchases made from that date.",ME Rep. Kristen Cloutier (D-ME-094),
L.D. 222 (H.P. 145): An Act to Establish a Take-back and Disposal Program for Firefighting and Fire-suppressing Foam to Which Perfluoroalkyl and Polyfluoroalkyl Substances Have Been Added ,Support,,Introduced or Prefiled,,Carry Over Approved,https://legislature.maine.gov/billtracker/#Paper/222?legislature=132,"The legislation mandates the establishment of a take-back and disposal program for firefighting and fire-suppressing foam containing perfluoroalkyl and polyfluoroalkyl substances (PFAS) within the state. The Department of Environmental Protection, in collaboration with the Department of Public Safety's Office of the State Fire Marshal, is tasked with designing and implementing this program by July 1, 2027. The program aims to facilitate the collection of PFAS-containing foam from individuals who voluntarily request its removal and ensure its safe and contained disposal. The department is authorized to engage a third-party entity to manage the program's implementation and administration. Additionally, the department may establish necessary rules for the program's operation, classified as routine technical rules under the state's administrative procedures. This initiative introduces a new subsection, 5-A, to the existing statute 38 MRSA §424-C, thereby expanding the regulatory framework to address environmental and public safety concerns associated with PFAS in firefighting materials.","ME Rep. Daniel ""Dan"" Ankeles (D-ME-100)",
L.D. 228 (H.P. 151): An Act to Allow Coastal Seawalls to Be Raised by up to 2 Feet in Order to Accommodate Predicted Sea Level Rise ,Watching,,Introduced or Prefiled,,Carry Over Approved,https://legislature.maine.gov/billtracker/#Paper/228?legislature=132,"The legislative text outlines provisions allowing for the elevation of existing seawalls in coastal sand dune systems by up to two feet to address the challenges posed by rising sea levels and increased storm frequency. This measure is deemed an emergency, necessitating immediate implementation to enhance the resilience of infrastructure against environmental threats. The legislation amends the Natural Resources Protection Act, specifically enacting a new subsection, 38 MRSA §480-E, sub-§19, which permits the Department of Environmental Protection to authorize a one-time height increase for seawalls existing as of January 1, 2025, provided they comply with departmental rules. Additionally, the amendment to 38 MRSA §480-W, sub-§4, allows for the replacement of seawalls destroyed or threatened by emergencies, with the possibility of increasing their height by up to two feet, while maintaining other dimensions and construction characteristics. The bill emphasizes the preservation of dune vegetation during construction and restricts sand movement during certain periods unless approved by the Department of Inland Fisheries and Wildlife. The emergency clause ensures the legislation takes effect immediately upon approval.","ME Rep. Robert ""Bob"" Foley (R-ME-145)",
L.D. 234 (H.P. 157): An Act to Eliminate Ranked-choice Voting ,Oppose,Elections,Introduced or Prefiled,,"Accepted Majority (Ontp) Report,",https://legislature.maine.gov/billtracker/#Paper/234?legislature=132,"The legislative text outlines a bill aimed at eliminating the use of ranked-choice voting in various elections within the state of Maine. The primary provisions of the bill involve the repeal of existing statutes that govern ranked-choice voting, specifically targeting its application in primary elections for several key offices, including the President of the United States, United States Senator, United States Representative to Congress, Governor, State Senator, and State Representative. Additionally, the bill seeks to remove ranked-choice voting from general and special elections for United States Senator and United States Representative to Congress, as well as from general elections for presidential electors. The bill introduces amendments to existing laws, such as the removal of instructions and arrangements related to ranked-choice voting on ballots, and the repeal of sections that previously mandated the use of ranked-choice voting in certain electoral processes. The legislation also modifies the order of offices on ballots and the instructions provided to voters, ensuring that references to ranked-choice voting are omitted. Furthermore, the bill alters the procedures for counting ballots, election returns, and the tabulation of votes, reverting to a plurality-based system. The bill does not specify any new funding allocations or financial implications, nor does it introduce specific timelines or deadlines for the implementation of these changes.","ME Rep. Richard ""Dick"" Campbell (R-ME-019)",
L.D. 204 (S.P. 91): An Act to Reduce the Cost of Electricity by Removing the 100-megawatt Limit on Renewable Resources of Energy ,Watching,,Introduced or Prefiled,,Reported Out Ontp,https://legislature.maine.gov/billtracker/#Paper/204?legislature=132,"The legislative text aims to amend existing energy regulations in the state of Maine by removing the 100-megawatt limit on renewable energy resources. This change is intended to facilitate the inclusion of larger renewable energy projects in the state's renewable resource portfolio, thereby potentially reducing electricity costs. The legislation specifically modifies sections of the Maine Revised Statutes Annotated (MRSA) §3210, sub-§2, by eliminating the restriction that previously capped the total power production capacity of renewable energy sources at 100 megawatts. This amendment applies to various types of renewable energy technologies, including fuel cells, tidal power, geothermal installations, hydroelectric generators, biomass generators, anaerobic digestion, solar arrays, wind power installations, and generators fueled by municipal solid waste. By lifting this capacity limit, the bill seeks to encourage the development and integration of larger-scale renewable energy projects, which could contribute to a more sustainable and cost-effective energy supply for the state.",ME Sen. Jeff Timberlake (R-ME-017),
L.D. 183 (H.P. 116): An Act to Cap Publicly Owned Land Area at No More than 50 Percent of Any County ,Oppose,,Introduced or Prefiled,,"Ought Not To Pass Pursuant To Joint Rule 310,",https://legislature.maine.gov/billtracker/#Paper/183?legislature=132,"The legislation establishes a cap on the amount of publicly owned land within any county in the state of Maine, stipulating that such land cannot exceed 50% of the total land area of a county. Publicly owned land is defined as land where the federal government, the state, a county, or a municipality holds property rights, including easements, development rights, trust rights, or other ownership interests. However, this limitation can be surpassed if two-thirds of each house of the legislature grants approval. Additionally, the legislation mandates that the Department of Agriculture, Conservation and Forestry must report every two years, starting April 15, 2026, to the joint standing committee of the legislature responsible for public lands matters. This report will detail the percentage of publicly owned land both statewide and by county.",ME Rep. Billy Bob Faulkingham (R-ME-012),
L.D. 186 (H.P. 119): An Act to Clarify the Public Utilities Commission's Authority to Establish Time-of-use Pricing for Standard-offer Service ,Watching,,Introduced or Prefiled,,Voted Divided Report,https://legislature.maine.gov/billtracker/#Paper/186?legislature=132,"The legislative text aims to clarify and expand the authority of the Public Utilities Commission (PUC) in Maine regarding the implementation of time-of-use pricing for standard-offer service. The primary objective of this legislation is to enhance the cost-effectiveness of demand response and energy efficiency measures by explicitly allowing the incorporation of time-of-use pricing. This approach is intended to provide residential and small commercial customers with the lowest possible prices over a reasonable period. The bill amends existing statutes, specifically 35-A MRSA §3212, sub-§4-B and sub-§4-C, to include time-of-use pricing as a viable option for demand response strategies. The amendments also encourage participation from local entities that are not standard-offer service providers or their affiliates in supplying these cost-effective measures. Additionally, the legislation allows the PUC to establish various contract lengths and terms for standard-offer service, further supporting the goal of achieving competitive pricing for consumers. The bill does not specify any new funding allocations or financial figures, nor does it introduce specific timelines or deadlines for implementation.","ME Rep. Walter ""Gerry"" Runte (D-ME-146)",
"L.D. 161 (H.P. 94): Resolve, Directing the Department of Agriculture, Conservation and Forestry to Convene a Stakeholder Group Tasked with a Comprehensive Overhaul and Modernization of the State Subdivision Laws ",Support,,Introduced or Prefiled,,Carry Over Approved,https://legislature.maine.gov/billtracker/#Paper/161?legislature=132,"The legislative document mandates the Department of Agriculture, Conservation and Forestry to establish a stakeholder group tasked with reviewing and recommending updates to the subdivision laws outlined in the Maine Revised Statutes, specifically Title 12, chapter 206-A; Title 30-A, chapter 187, subchapter 4; and Title 38, chapter 3, subchapter 1, article 6. The primary objective of this initiative is to modernize these laws to encourage development in designated growth areas, alleviate development pressures in rural regions, safeguard public health and safety, support the state's affordable housing goals, and streamline the development review process. The stakeholder group is to be composed of diverse members, including legislative representatives, commissioners or their designees from environmental and wildlife departments, representatives from county registries of deeds, municipal governments, regional planning agencies, landowners in unorganized territories, and the real estate development industry. The Department is required to compile the group's findings and recommendations into a report, which must be submitted to the relevant legislative committees by December 3, 2025. These committees are authorized to propose legislation based on the report's content for consideration in the Second Regular Session of the 132nd Legislature.","ME Rep. John ""Jack"" Ducharme (R-ME-071)",
"L.D. 175 (H.P. 108): RESOLUTION, Proposing an Amendment to the Constitution of Maine to Ensure That Only Citizens of the United States May Participate in Elections ",Oppose,Elections,Introduced or Prefiled,,Carry Over Approved,https://legislature.maine.gov/billtracker/#Paper/175?legislature=132,"The proposed legislative resolution seeks to amend the Constitution of Maine to clarify and ensure that only citizens of the United States who are 18 years of age or older and have established residency in the state are eligible to vote in elections for Governor, Senators, and Representatives, as well as in any local elections within the city, town, or plantation where they reside. This amendment explicitly excludes individuals under guardianship due to mental illness from voting. The resolution also maintains that military personnel stationed in the state do not gain residency for voting purposes, nor do students residing at educational institutions. However, it ensures that individuals do not lose their residency status due to military service outside the state. Additionally, the amendment affirms that Native Americans residing on tribal reservations, who meet other qualifications, retain their right to vote in all county, state, and national elections. The resolution outlines a procedure for a statewide referendum to be held in November following the resolution's passage, where voters will decide on the ratification of this constitutional amendment. The Secretary of State is tasked with preparing and distributing the necessary ballots and materials to facilitate this referendum. If a majority of votes favor the amendment, the Governor will proclaim its adoption, and it will become part of the state constitution on the proclamation date.",ME Rep. Laurel Libby (R-ME-090),
L.D. 118 (S.P. 21): An Act to Allow Candidates for Sheriff and District Attorney to Participate in the Maine Clean Election Act ,Support,Elections,Introduced or Prefiled,,"Ought Not To Pass Pursuant To Joint Rule 310,",https://legislature.maine.gov/billtracker/#Paper/118?legislature=132,"The legislative text introduces amendments to the Maine Clean Election Act, allowing candidates for the positions of sheriff and district attorney to participate in the public campaign financing system starting with the 2028 election cycle. The primary objective of these amendments is to extend the benefits of the Maine Clean Election Act, which provides an alternative campaign financing option, to these additional offices. The legislation modifies existing statutes by including sheriffs and district attorneys alongside governors, state senators, and state representatives as eligible participants. This change is reflected in various sections of the Maine Revised Statutes Annotated (MRSA), specifically in sections 1122, 1123, 1124, and 1125, among others. The amendments also establish a qualifying period for these candidates, which begins on January 1st of the election year and ends on April 20th. The Maine Clean Election Fund, a special, dedicated, nonlapsing fund, will finance the election campaigns of certified candidates for these positions, as well as cover administrative and enforcement costs. The commission responsible for administering the Act is tasked with setting terms of participation for sheriff and district attorney candidates, considering factors such as historical spending patterns, population, and competitiveness of races. These terms will include seed money contribution limits, the number of qualifying contributions, and the amount and timing of revenue distributions. The commission is also required to adopt rules to ensure effective administration, including procedures for obtaining qualifying contributions and compliance with the Act.",ME Sen. Rick Bennett (R-ME-018),
L.D. 138 (S.P. 74): An Act to Exempt Airports from Certain State Endangered and Threatened Species Habitat Protections ,Watching,,Introduced or Prefiled,4/9/2025,Work Session Held Tabled,https://legislature.maine.gov/billtracker/#Paper/138?legislature=132,"The legislative text introduces an exemption for airports from certain state protections related to endangered and threatened species habitats in Maine. Specifically, it amends existing statutes to ensure that areas located on airport properties are not subject to special management considerations or protection guidelines typically required for habitats of species designated as endangered or threatened. This exemption is reflected in amendments to several sections of the Maine Revised Statutes Annotated (MRSA). Firstly, a new subsection is added to 12 MRSA §12804, which explicitly states that the Commissioner cannot identify or develop protection guidelines for endangered or threatened species habitats on airport properties. Additionally, 12 MRSA §12806 is amended to exclude airport projects from restrictions that prevent state agencies or municipal governments from permitting, licensing, funding, or carrying out projects that could significantly alter such habitats. Furthermore, 38 MRSA §480-B is modified to exclude airport activities or developments from requiring approval based on their impact on endangered or threatened species habitats. These legislative changes collectively aim to facilitate airport operations and development by removing the regulatory burden associated with habitat protection for endangered and threatened species on airport properties.",ME Sen. Rick Bennett (R-ME-018),
L.D. 92 (H.P. 57): An Act Regarding the Management of the Waste Components of a Solar Energy Development upon Decommissioning ,Watching,,Introduced or Prefiled,,Carry Over Approved,https://legislature.maine.gov/billtracker/#Paper/92?legislature=132,"The legislative text outlines a new requirement for the management of waste components from solar energy developments in Maine. The primary provision mandates that upon decommissioning, the waste components of a solar energy development must be recycled or disposed of at an authorized facility within 90 days of their physical removal. This requirement is introduced as an amendment to the existing statute, 35-A MRSA §3491, sub-§1, which previously did not specify a timeline for the recycling or disposal process. The legislation is deemed an emergency measure, necessitating immediate implementation to address the rapid increase in solar energy developments and ensure the timely and proper management of waste components. The emergency clause allows the legislation to take effect as soon as it is approved, bypassing the usual 90-day waiting period after legislative adjournment.",ME Rep. Michael Lemelin (R-ME-053),
L.D. 56 (H.P. 20): An Act to Remove the 5 Cent Fee for Bags in Retail Stores ,Watching,,Introduced or Prefiled,,Reported Out Ontp/Otp,https://legislature.maine.gov/billtracker/#Paper/56?legislature=132,"The legislative text outlines a measure to eliminate the existing 5-cent fee imposed on consumers when retail establishments provide recycled paper bags or reusable plastic bags at the point of sale. This change is intended to alleviate the economic burden on Maine residents by removing the mandatory charge that retailers previously had to collect and retain for any lawful purpose. The legislation amends Section 38 MRSA §1611, sub-§3, by removing the requirement for retail establishments to charge this fee, as well as the associated provisions that prohibited rebates or reimbursements of the fee to customers. Additionally, the bill eliminates exemptions that previously allowed certain stores, restaurants, and hunger relief organizations to forgo charging the fee. The legislation is classified as an emergency measure, allowing it to take effect immediately upon approval, bypassing the standard 90-day waiting period after legislative adjournment, to promptly address the financial impact on consumers.",ME Rep. Michael Lemelin (R-ME-053),
"L.D. 65 (H.P. 29): An Act to Update the Definition of ""Coastal Wetlands"" Under the Natural Resources Protection Act ",Support,"Coastal Protection, Climate Change: Prevention & Reaction",Introduced or Prefiled,,Carry Over Approved,https://legislature.maine.gov/billtracker/#Paper/65?legislature=132,"The legislative text seeks to amend the definition of ""coastal wetlands"" under the Natural Resources Protection Act in Maine. The primary objective of this amendment is to update the criteria used to identify coastal wetlands, which are crucial for environmental protection and management. The revised definition includes all tidal and subtidal lands, areas with saltwater-tolerant vegetation primarily found in saltwater or estuarine habitats, and any contiguous lowland such as swamps, marshes, bogs, beaches, or flats that are subject to tidal action during the highest astronomical tide. This determination of the highest astronomical tide is now to be made by the United States Department of Commerce, specifically the National Oceanic and Atmospheric Administration, rather than relying on tide tables published for the year in which an activity is proposed. This change aims to provide a more standardized and reliable method for identifying coastal wetlands, which may also encompass portions of coastal sand dunes. The amendment does not specify any funding allocations or financial figures, nor does it introduce any specific timelines or deadlines for implementation.","ME Rep. Victoria ""Vicki"" Doudera (D-ME-041)",
L.D. 39 (H.P. 3): An Act to Require Forest Landowners to Report the Registration or Sale of Their Forest Carbon Credits ,Watching,,Introduced or Prefiled,,Carry Over Approved,https://legislature.maine.gov/billtracker/#Paper/39?legislature=132,"The legislation mandates that forest landowners or forest carbon project developers report the registration or sale of forest carbon credits to the Department of Agriculture, Conservation and Forestry in Maine. The primary objective is to ensure transparency and accountability in the management of forest carbon projects, which are defined as planned sets of forest management activities designed to provide carbon credits. These credits represent one metric ton of carbon dioxide emissions avoided, removed, or absorbed due to forest management activities. The legislation introduces several new definitions and reporting requirements into the existing Maine Revised Statutes Annotated (MRSA) §8881 and §8885. Specifically, it requires detailed reporting of various aspects of forest carbon projects, including the project's name, the developer, the landowner, registration dates, acreage involved, and any conservation easements. Reports must be submitted within 60 days of the registration or sale of credits, with an initial report fee of $200 for projects over 1,000 acres. The legislation also sets a deadline of July 1, 2026, for reporting on credits registered or sold before the effective date of the new requirements. Additionally, the Director of the Bureau of Forestry is authorized to request further information as needed and to maintain a permanent record of these transactions. The fees collected are allocated to a special account to support the department's duties under this section. The legislation also amends existing reporting deadlines, requiring reports to be submitted in January for activities extending beyond the calendar year.","ME Rep. William ""Bill"" Pluecker (I-ME-044)",
L.D. 75 (H.P. 39): An Act to Update Funding for the Board of Environmental Protection ,Watching,,Introduced or Prefiled,,Carry Over Approved,https://legislature.maine.gov/billtracker/#Paper/75?legislature=132,"The legislative text outlines an amendment to the funding structure for the Board of Environmental Protection in Maine. The primary provision of this legislation is to increase the annual cap on funds transferred to the Board of Environmental Protection Fund from $325,000 to $450,000. This adjustment aims to enhance the board's capacity to fulfill its responsibilities under the relevant environmental statutes. The funds are sourced from several existing environmental funds, including the Maine Environmental Protection Fund, the Maine Ground and Surface Waters Clean-up and Response Fund, the Maine Hazardous Waste Fund, and the Uncontrolled Sites Fund. The legislation specifies that the money in the Board of Environmental Protection Fund is to be used in accordance with allocations approved by the Legislature, ensuring that expenditures align with legislative oversight. This change is reflected in the amendment to 38 MRSA §341-G, which establishes the Board of Environmental Protection Fund as a nonlapsing fund, thereby allowing for the accumulation and use of funds beyond a single fiscal year.","ME Rep. Daniel ""Dan"" Ankeles (D-ME-100)",
